source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
1189322795549753600,235.15074891194868,0.34252945,10.80722778847832,0.3188667,0.10335373745860557,0.4010816,19.17594,-17.833302408164393,0.42595887,7.049112285333813,0.3905273,2.5584773E-4,-0.0098129595,0.22663926,19.93099,20.392689,19.316185,1.0765038
1189322834205643392,235.12309369567745,0.026970763,10.81164956024036,0.024519723,1.4765740533185947,0.032605838,10.381181,-5.0389763506698255,0.032913387,-9.07621268150168,0.029397823,-0.028572625,-0.056967176,0.107588254,15.5669,16.117731,14.863826,1.2539053
1189322864269231872,235.13372368805247,0.1607733,10.810615572297408,0.15744586,1.858752882646215,0.20305863,10.2541275,7.311093522612097,0.20574845,-7.189926307952305,0.19350518,0.06284839,-0.13487595,0.16979071,18.57378,19.825333,17.415474,2.4098587
1189322864269235840,235.1320891691582,0.10113736,10.820999783421797,0.092246264,0.5486478331868057,0.12236773,10.987386,-5.715647834705789,0.123940304,-9.38370998394826,0.111518666,-0.015318684,-0.015721858,0.18485333,18.09075,18.742254,17.342854,1.3994007
1189322864269235968,235.13321438796626,0.17768848,10.822120836484537,0.16417669,0.5842931448589515,0.21431819,6.6342196,-2.6956961435688616,0.21963772,-6.061855720140401,0.19965333,-0.025591541,0.026325826,0.19970244,19.015884,19.275797,18.613697,0.66209984
1189322898628971776,235.14726998933642,0.2423203,10.815533704748917,0.23605645,0.3399909112729692,0.29336926,17.950665,0.8759069182177013,0.30619186,-17.929281825210392,0.28797382,-0.009148443,0.085034005,0.24480888,19.439528,19.867884,18.846222,1.0216618
1189322967348453760,235.1341542718515,0.18125793,10.828228538305765,0.16405465,1.0965200501532841,0.2161866,19.462759,-9.350891950127519,0.22414762,-17.0692649747143,0.19956893,-0.008272652,0.03731292,0.23719782,18.998632,20.142347,18.021908,2.1204395
1189322971644596480,235.14052712104913,0.09379206,10.818814820944262,0.085357696,0.43565575456245953,0.114096016,12.458909,-9.668729313263434,0.11285308,-7.857486663568402,0.10101162,-0.064349495,-0.03593206,0.18308991,17.856022,18.350645,17.244413,1.1062317
1189323173507522048,235.08113600752333,0.6826031,10.796113776630147,0.5311887,0.6656352718199772,0.7047113,5.775373,-3.672216312342544,1.0326631,-4.457550902764203,0.7440718,0.3269065,0.13588512,0.40136084,20.542881,21.292267,19.411806,1.8804607
1189323276586092928,235.08130709018266,0.2929551,10.81332801869738,0.24032906,0.4254985572910862,0.32474545,2.27282,-1.590704609621656,0.35059685,-1.6233820577919045,0.29581556,-0.16562268,-0.04018176,0.26580313,19.544775,19.820747,19.066984,0.7537632
1189323280882244992,235.08263529286018,0.023270244,10.810372727475588,0.019889077,0.09283828830506746,0.02617734,7.774346,-3.4432676271090497,0.029753879,-6.970248311635089,0.024976442,-0.08855384,-0.02884326,0.12452365,15.143474,15.602997,14.523975,1.0790215
1189323482744525440,235.07691938561388,0.27803007,10.819084368880885,0.22880459,0.03437830371627889,0.30103034,12.225823,-1.7693317602148781,0.35789672,-12.09711593950258,0.29340017,-0.08995805,0.007397287,0.24846008,19.547617,19.904312,19.101748,0.8025646
1189323551464147968,235.06783448480508,0.68201345,10.838396091445063,0.6208994,-0.6017051840139476,0.75073856,6.7229533,-4.0068731608585075,0.85261196,-5.398432287938567,0.777823,-0.01612229,-0.13740586,0.26399255,20.591072,20.22362,19.990454,0.23316574
1189323624479627904,235.11292999741892,0.06882801,10.829131927715991,0.06279396,0.362434713149822,0.08226739,12.193327,2.496609494250455,0.087992534,-11.93499740565892,0.078570716,0.0334283,-0.018751414,0.24689597,17.379265,17.7282,16.866259,0.8619423
1189323654543218688,235.1023442224799,0.099657446,10.823617587528522,0.08947784,5.9403790048588805,0.11861238,38.791695,-32.36696786822475,0.12432885,21.381647546229942,0.10839224,-0.028673364,-0.033600826,0.19558573,17.864775,19.625706,16.537518,3.0881882
1189323654543218944,235.09050758239232,0.29963097,10.823736062277408,0.25973278,-0.039578410665198197,0.33407533,12.5158205,-0.19337766883495777,0.38164195,-12.514326946781395,0.3321456,0.0048322133,0.015708705,0.2599786,19.767773,20.279655,19.179829,1.0998268
1189323654543223424,235.0955717652602,0.070840076,10.831858627534798,0.06573714,0.3198846647123908,0.08464353,14.443933,-3.812222393624167,0.08545781,-13.931767373107652,0.07773022,-0.04688741,-0.04106892,0.15904997,17.360239,17.64644,16.921362,0.7250786
