source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
1189373991560008960,236.19136719457734,0.500865313187263,10.88976023564957,0.509838734102957,1.1534566127946486,0.6002746797805179,1.6534107867636416,1.1194666787534486,-0.5222352180486719,1.435472439201845,19.74527,0.4305992
1189291562547822464,235.72515988425815,0.18985813526829734,10.848954772522859,0.1412210596820319,1.0465000726067977,0.22097288268987245,11.690437319800672,0.4058206142439691,-5.135731876209375,0.370148792814931,18.579512,2.3870125
1189373373084718208,236.283702361092,0.22121753319649512,10.888943214649712,0.20841448101424292,0.3916688167204579,0.24470441870615844,-0.7121753443615589,0.4557276910394004,-2.6940037753970856,0.48919174724008696,18.724575,1.0162754
1189317126192933760,235.3035644442484,0.2016035184867736,10.83292949138715,0.19617230334776042,0.14623934345815895,0.23783377175618456,-5.439434456914002,0.3968094241981426,-10.413813680461466,0.49693118678919995,18.565968,1.1051273
1189471332698655872,235.8902299054023,0.4119946460297309,11.537812355964185,0.40136917647209436,0.943373646238029,0.5130559366379976,-9.294647392489246,0.7540864129909507,5.972463769004046,1.0570770678427535,19.241486,2.0798492
1189373922840531584,236.1942206176559,0.0572430300857244,10.884609346384192,0.07045718164223509,0.9036877055149873,0.0751137453816193,-1.0718612134856518,0.1262023966549868,-8.44655134694868,0.17449979788618109,16.64359,1.267005
1189448139875164928,235.85137236942396,0.1893432519410623,11.26239898643049,0.16791033836998873,0.7408934741881379,0.23232782065497184,-4.959123029499377,0.3972129262608432,-7.611538428434664,0.3999487156980465,18.74695,0.861269
1189469515928690176,235.91975737474948,0.09777235415757296,11.467062923137311,0.09974809051712721,0.011117352846087307,0.1154748420456117,0.11235182945837194,0.19796603851712555,-0.3655209763532127,0.25912010219928117,16.82489,0.6233349
1189290536051547264,235.57291171301455,0.0198463766683417,10.828407216584324,0.016288366399894134,1.8550392852289168,0.02634962396232364,-4.18702349533004,0.038978574495380974,-6.556550940680049,0.04095569270077244,13.945172,0.9702606
1189475593306934656,235.79249281581903,0.7674583854452167,11.594081734467393,0.4720728005300375,-0.24882848657245984,0.9533089491265929,-1.7458903931629104,1.2645332801273514,-3.179130146507953,1.2587561528572482,20.244102,1.6350803
1189291390749130368,235.74287042820333,0.422014708090689,10.848646043424935,0.30444928277805056,-0.05755460741136572,0.470153525993868,-2.8099760811039816,0.9196764035596752,-4.511729141999613,0.8000039125223105,19.567602,0.8960266
1189469511632492800,235.9217242696468,0.2896976499472086,11.466259086992796,0.3048183868545908,0.6117454752144976,0.3595422078883812,-6.435140654076354,0.5699125054892524,1.3538195645768125,0.8056719412397118,18.905945,0.7640095
1189460513677235584,235.7334195992415,0.02486579441499386,11.28209779717458,0.021033734719727217,0.1854235194206855,0.03102666140516687,-7.063748344370386,0.05319163548377473,4.300190624132023,0.05258758995812028,15.050893,1.1384134
1189377015216989056,236.16375550906145,0.2455134751378738,10.910136878236695,0.26262181060329626,0.47366671660032134,0.30725625010748897,-9.791086131766097,0.49801156497121324,-2.8897970428319466,0.6268816733346296,18.843702,0.74204254
1189319015978573184,235.2993893439832,0.527374896894102,10.896112995022623,0.5447881184474482,1.6681528862764985,0.6237816533874068,-9.03241688079509,1.2628090908908434,0.22371679042352388,1.5723607853255481,19.92803,1.2363548
1189326472041771648,235.04576323733357,0.3958464307144812,10.83638777329657,0.3408808962777497,-0.6737627795797986,0.46610993167379994,0.5025552825552737,0.8164962009847773,-3.7297562823121493,0.7906340603258231,19.741102,0.41048813
1189467484407928448,235.72222662720884,0.28532840141061544,11.465556961701267,0.19588969075458715,0.5099067219004182,0.36432217629012936,-0.8688419858360525,0.4916009218144533,-2.7293217466902835,0.46025682790775596,19.194977,2.0553646
1189329839296154496,235.16082503151114,0.32624747454338093,10.88645318448252,0.35065210402365277,1.832187191844164,0.35846156135341684,10.764579018013315,0.6608487715779622,-4.219629829938702,0.8242881265837629,18.851274,2.3942585
1189406873829807872,236.1869281729665,0.36603446166931364,11.32865450424607,0.3609398228474772,-0.17499095150058003,0.49529799784495604,-18.849087009166073,0.7446574089156394,-10.92289059495336,0.9897708424223705,15.612948,1.1152716
1189474699953033216,235.84108575266575,0.32279250655527547,11.589331362383199,0.22854692858702744,0.2542505519841398,0.4139606881820334,-13.061802012443435,0.5450181013436166,-4.169353552714919,0.555245493277696,19.21753,1.2901001
1189363202602203904,235.38347114285233,0.3027269888733292,11.211394189141314,0.22471237555015916,0.4643015840297209,0.36101897365863606,-9.140203244053842,0.6188567914742945,-13.187148633467123,0.6236449860156007,19.370422,1.5541077
