source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,bp_rp
2013587084778887424,346.19094729998625,0.2062614,59.67421934617694,0.21294725,0.1644385417661677,0.24778232,3.055505,-2.190760221168651,0.26613206,-2.1299484089012566,0.2593624,-0.09945947,0.09505212,-0.0834097,19.486332,1.6308022
2013587114836434560,346.1526217021952,0.17628357,59.67351833127007,0.17989472,0.2857648266885651,0.21571776,3.4126387,-2.964736915394756,0.23642379,-1.690099755875163,0.21902518,-0.12458979,0.14235438,-0.05681262,19.356308,2.1302967
2013380823271668864,346.2174057275777,0.013889397,59.398212664624495,0.012704811,0.2308022605995072,0.016094131,3.9520626,-3.441377981354921,0.017762108,-1.9431202216193184,0.015883276,-0.16674125,0.042070083,-0.15124932,14.328582,1.5956144
2013587119138617856,346.17371523833515,0.020178763,59.6811173568758,0.021084953,0.243492578589594,0.02455398,3.445393,-3.085613599754997,0.026289918,-1.532880524410695,0.026112173,-0.121044055,0.061747853,-0.08114292,14.274407,2.768466
2013587149196242304,346.1805535393388,0.06244729,59.68388755739623,0.060772605,0.2449950949266166,0.075055264,2.4734867,-1.8170298174340505,0.07697762,-1.678254795370385,0.074821465,-0.16489281,0.118605845,-0.11778261,17.598434,3.0690937
2013587153498355456,346.2007952688046,0.04503159,59.69269872475476,0.0464048,0.2455869003894878,0.053050894,3.5088708,-3.01194187870681,0.057347924,-1.8001056433821658,0.057633884,-0.08968936,0.06989432,-0.08027987,17.008806,1.4113998
2013380960705863040,346.1415333686984,0.11994586,59.38406022509049,0.10536204,0.2997744139257279,0.13904104,2.8895202,-1.749633088395189,0.146358,-2.299589221129953,0.13156497,-0.21237862,-0.0067161126,-0.09158306,18.52164,1.915741
2013380960711126528,346.1545516815917,0.037075214,59.39260838569837,0.03107866,0.2406437856959898,0.042285684,4.133863,-3.3171689217685807,0.045434542,-2.466822348608533,0.041645765,-0.13485116,-0.10688382,-0.16407707,16.384869,1.5520973
2013380990774296448,346.1664291877298,0.22981642,59.39548545248917,0.1973936,0.2215528189954849,0.26461643,2.8951452,-2.2940796849232674,0.27418214,-1.7660870669939923,0.258561,-0.17923386,-0.1083919,-0.08345827,19.337082,1.9741344
2013380995070343552,346.16875414826563,0.112046726,59.39614958399857,0.09802678,0.1346408853798862,0.12959482,2.8606596,-2.034393319812497,0.13537388,-2.011123347268136,0.12725155,-0.18915138,-0.11572297,-0.10868349,18.352547,1.8532963
2013381025123869184,346.2146841312845,0.109009735,59.40978395779639,0.09951871,0.3651111873029883,0.12818462,3.2162561,-2.9454463998212685,0.13572845,-1.2917621028194206,0.123798385,-0.28195226,0.15721267,-0.21942155,18.275288,1.5757294
2013381029430091904,346.2185199785337,0.037035007,59.405502334528606,0.033766616,0.207302440128103,0.042859606,2.4013042,-2.103018444887774,0.04620763,-1.1591272167239306,0.042353265,-0.17170092,0.049471278,-0.17518653,16.467258,2.9976816
2013381059483608704,346.229932174538,0.103802085,59.40953896071533,0.092701234,0.2865714045498117,0.120644294,4.1549883,-3.801952474659261,0.12842824,-1.6760321654247798,0.1140323,-0.21189584,0.06928025,-0.13983479,18.319563,1.4833069
2013381059483622144,346.24922701199284,0.40712056,59.41715009654016,0.36945963,0.1934911685774746,0.4689046,3.1745079,-2.3757518735778067,0.4939954,-2.1055411071276566,0.48705763,-0.115918845,0.13368115,0.04492506,20.263159,2.1897755
2013381063789828992,346.2548721821138,0.048516843,59.4196625135456,0.04217546,0.2581108616329963,0.054515563,3.684192,-3.147463626738098,0.05744377,-1.9148740275749,0.052366897,-0.13097927,0.105912,-0.04345307,17.053827,1.7261219
2013381093843355008,346.207237370576,0.09672346,59.41442938725736,0.09047279,0.2859758351378579,0.113537535,3.9684741,-3.2993489591485043,0.115295574,-2.2052398901814088,0.109047875,-0.18201193,0.10218854,-0.18421373,18.222296,1.9064617
2013381098149558016,346.2056053251188,0.021972626,59.41011117179392,0.020203188,0.3445717625745816,0.0254494,3.7364686,-3.140387534594232,0.02804543,-2.02463910817526,0.02504481,-0.18028069,0.042093717,-0.16066347,15.446274,1.5609636
2013381128203118976,346.240547566213,0.30416384,59.431373233709664,0.27278847,0.2770001133442292,0.35564747,2.442415,-2.2766761441434773,0.3433038,-0.8843850956196805,0.32816333,-0.20884255,0.14549729,-0.06085955,19.824299,2.6511688
2013587359656781312,346.0736793760671,0.02415431,59.653828195723705,0.02408872,0.3294403161882356,0.028826661,3.9862893,-3.3574992830458648,0.032109585,-2.148883765213297,0.030149505,-0.08702325,0.06963053,-0.057899643,15.905218,1.2051792
2013587394011389312,346.03358730925584,0.33641115,59.64998400773914,0.31302857,0.3325879280679752,0.39531752,4.3271084,-3.7957840723381215,0.43438855,-2.0774717052425298,0.41838652,-0.13872488,0.068442576,-0.046188824,20.16228,2.0462437
2013587424073968512,346.0583520072872,0.28232393,59.65751517453034,0.27948382,0.3377875828318195,0.33875573,2.2227623,-1.273156089352023,0.3736763,-1.822016987026604,0.35282323,-0.032622676,0.18599077,0.03668082,19.982492,2.2985096
2013587428376249600,346.056901828064,0.062192578,59.6661477117431,0.058862347,0.242329208672604,0.07326605,1.9735582,-1.619107457857319,0.07903047,-1.1284604470020567,0.07681985,-0.14214644,0.06294363,0.019800292,17.68004,1.8948059
2013587462735997696,346.1080600528144,0.01515483,59.66503179404371,0.015061564,0.3605968262833173,0.01830402,2.9874244,-2.4721008598576963,0.019851726,-1.677325800447249,0.019250471,-0.15208855,0.101622194,-0.10209641,14.956489,0.6602917
2013587527153290368,346.07778986912416,0.15568167,59.67473744424248,0.1555872,0.345950332445915,0.18842675,3.7566888,-2.8822541288088663,0.20973353,-2.409423768035132,0.19528374,-0.19299062,0.1382745,-0.10521854,19.245502,2.4576397
2013587527153308928,346.09162316937176,0.091266386,59.67757175083875,0.09588398,0.1837211787501949,0.11590045,3.1725469,-2.6017595208104662,0.1230576,-1.8154614831479563,0.123166114,-0.15486142,0.16509543,-0.07905976,18.186722,3.8158646
2013587531455468544,346.0908636052237,0.07888555,59.6717138334066,0.08236832,0.2876960301723841,0.09837195,3.4660015,-2.7498032042501563,0.10225252,-2.109916646174264,0.10079368,-0.14814794,0.14498971,-0.08540118,17.915724,2.1532516
2013587561513163904,346.1342583258313,0.1541257,59.69699608719486,0.1547985,0.1451950983457424,0.18530542,2.7003546,-1.8930099130893785,0.19933172,-1.925728104937745,0.18379666,-0.16028999,0.08308318,-0.114485726,19.085485,2.1211758
2013587565815204480,346.12929164620186,0.034916934,59.69029152141893,0.037496712,0.3613576375134083,0.043423973,3.8359065,-3.2175367688723235,0.047487885,-2.088453082769254,0.05226236,-0.11091696,0.06729663,-0.1268943,16.660398,1.6013746
2013587600167973760,346.0384202281164,0.18541536,59.676121229503934,0.19126262,0.167974936598742,0.22517197,3.3921895,-2.77511438628404,0.2467821,-1.9508177177799373,0.2553242,-0.15408632,0.040312603,-0.1119771,19.418468,2.0729504
2013587600168721920,346.01829496542445,0.15089595,59.66139566721962,0.16461389,0.1337308352569192,0.19413882,3.6498833,-2.8351718734210665,0.20932506,-2.298575173687338,0.21124919,-0.15092853,0.059338085,-0.10233364,18.237444,1.5172253
2013587630232545792,346.06021467304936,0.18423796,59.68233238648661,0.18758485,0.2492388402523492,0.22114354,2.549168,-2.1666160611103167,0.25330588,-1.3431430786502063,0.23548414,-0.19547126,0.0791535,-0.1544441,19.33851,1.892292
2013587634534675200,346.0557308376404,0.093962684,59.67677873706853,0.09380984,0.2201511619693004,0.11217222,3.906936,-3.3891554967264823,0.12600377,-1.9436495432494825,0.118368655,-0.1748482,0.11938601,-0.09015312,18.433447,1.9610634
2013587664592218624,346.0224200749945,0.10415965,59.67175568644263,0.09935185,0.2840528589180267,0.11907715,2.2532272,-1.9788835288085955,0.14563209,-1.077521663209804,0.12624349,-0.04599608,0.052109275,-0.087870784,18.454432,2.3834
2013587664592276736,346.03254192099376,0.235702,59.68197486242139,0.22523716,0.261420519035208,0.28452072,2.866628,-2.216510189353548,0.32093367,-1.817866360650468,0.28739777,-0.20603299,0.15748824,-0.054711226,19.753042,2.3060799
2013587668887424384,346.0274481531028,0.22040093,59.68268293450145,0.20315488,0.2522465656097887,0.25992522,3.1874409,-2.4832324954728984,0.29078773,-1.9983332969945649,0.25555852,-0.16430649,0.09437259,-0.042032015,19.646036,1.7663784
2013587668894407552,346.0293024312562,0.04746056,59.67839685401679,0.047286928,0.153266133135633,0.057549667,2.5392678,-2.128918459352343,0.061547674,-1.3840472303481506,0.058121786,-0.16691029,0.053123698,-0.08096615,17.263428,2.9405327
2013587668894408448,346.0373994597513,0.047208574,59.68029984641457,0.04687823,0.1792641715346697,0.05615332,2.6073887,-2.3604264634847434,0.061331283,-1.107638272873063,0.058838498,-0.12930849,0.07447192,-0.019379241,17.19255,2.8072538
2013587698952064000,346.0564318460158,0.32186314,59.68930257509549,0.30982867,0.3137622266487217,0.38105813,4.5203533,-3.883294242678254,0.4144928,-2.313789502529334,0.38786796,-0.15204532,0.15421923,-0.055514224,19.896816,2.1201057
2013587703254141568,346.0581093065062,0.04355243,59.69582473119582,0.043444566,0.220597539115895,0.05299421,2.961032,-2.771631203037846,0.056211334,-1.04200312680448,0.053676046,-0.19223341,0.08267897,-0.13682075,16.625626,2.0429983
2013381441746951168,346.26574295337525,0.011828209,59.42345549995608,0.01104766,0.189325675467768,0.0137512125,2.743795,-2.1831387845000654,0.014614141,-1.6620214857014792,0.013859751,-0.13134186,0.07542741,-0.09612978,13.114472,2.9366922
2013587703254144384,346.04330574925285,0.055326995,59.68547640283556,0.05200325,0.2319627133820034,0.06605519,3.867087,-3.0142385556820024,0.06997038,-2.4225456595895603,0.0639533,-0.20223247,0.07617895,-0.12231481,17.448214,1.7261429
2013587703254145280,346.0534213708974,0.038046774,59.687760354229646,0.037095483,0.1539847464082116,0.045824643,4.22223,-3.4857777933719047,0.049005613,-2.382557532216082,0.046196092,-0.143404,0.094732694,-0.08332359,16.666332,1.6376619
2013381540520018944,346.2844026691328,0.07139218,59.45596350964003,0.061445247,0.3535580125083714,0.079090536,3.7679,-3.6729288590011615,0.08522711,-0.8406327739093643,0.07462409,-0.059942782,0.10394098,-0.066553324,17.73095,1.2754841
2013587806333355392,346.07817248546155,0.026246974,59.70564394328942,0.026217068,0.2592769703963886,0.03172879,2.2612197,-1.39575957469076,0.035303254,-1.7790363202591066,0.033243597,-0.15717925,0.120842725,-0.06258553,16.049725,2.4843435
2013587836391120512,346.10285923590686,0.25630847,59.706809292318646,0.2549069,0.3131901567442832,0.31208652,3.304436,-3.1139264935074547,0.35778806,-1.105784087877842,0.3281005,-0.22171873,0.09092032,0.027775642,19.87023,2.4125881
